,ReportDate,TotalCases,CaseDelta,TotalTests,TestsDelta,PosTestPercent,PosPercentDiff,NegativeTests,NegDelta,bedsTotal,bedsAcute,bedsICU,bedsDelta,total_hospitalized,hospitalizedDelta,total_released,releasedDelta,caseAfrAmer,caseWhite,caseHispanic,caseAsian,caseOther,caseNotAVail,deaths,deathsDelta,deathDOD,deathAfrAmer,deathWhite,deathHispanic,pDeath70to79,pDeath80plus,pDeathAgeUnknown,pDeathGenMale,pDeathGenFemale,pDeathGenUnkn,pDeathAfrAmer,pDeathWhite,pDeathHispanic,pDeathAsian,pDeathOther,pDeathNotAvail
303,01/01/2021 03:00:00 PM,280219,3557,5761534.0,53503.0,8.77,0.25,2538142.0,12336.0,1734.0,1346.0,388.0,-39.0,26819.0,183.0,9358.0,3.0,81075.0,91299.0,48433.0,5856.0,12910.0,40646.0,5774.0,47.0,42.0,2119.0,2782.0,568.0,30.0,89.0,0.0,86.0,82.0,0.0,60.0,85.0,14.0,7.0,0.0,2.0
304,01/02/2021 03:00:00 PM,283171,2952,5807666.0,46132.0,8.94,0.17,2550540.0,12398.0,1692.0,1277.0,415.0,-42.0,27051.0,232.0,9374.0,16.0,81798.0,92447.0,48809.0,5907.0,13050.0,41160.0,5799.0,25.0,44.0,2129.0,2795.0,572.0,30.0,89.0,0.0,86.0,82.0,0.0,60.0,85.0,14.0,7.0,0.0,2.0
305,01/03/2021 03:00:00 PM,285319,2148,5834126.0,26460.0,9.15,0.21,2558381.0,7841.0,1709.0,1297.0,412.0,17.0,27196.0,145.0,9378.0,4.0,82325.0,93353.0,49088.0,5954.0,13153.0,41446.0,5826.0,27.0,44.0,2135.0,2813.0,574.0,30.0,89.0,0.0,86.0,82.0,0.0,60.0,86.0,14.0,7.0,0.0,1.0
306,01/04/2021 03:00:00 PM,287802,2483,5869617.0,35493.0,9.47,0.32,2569672.0,11291.0,1751.0,1333.0,418.0,42.0,27367.0,171.0,9383.0,5.0,82912.0,94324.0,49403.0,6019.0,13280.0,41864.0,5859.0,33.0,37.0,2143.0,2823.0,575.0,30.0,89.0,0.0,86.0,82.0,0.0,60.0,86.0,14.0,7.0,0.0,1.0
307,01/05/2021 03:00:00 PM,289758,1956,5894499.0,24878.0,9.19,-0.28,2575342.0,5670.0,1771.0,1361.0,410.0,20.0,27542.0,175.0,9388.0,5.0,83434.0,95050.0,49648.0,6061.0,13381.0,42184.0,5913.0,54.0,44.0,2149.0,2855.0,576.0,31.0,89.0,0.0,87.0,82.0,0.0,60.0,86.0,14.0,7.0,0.0,2.0
308,01/06/2021 03:00:00 PM,292904,3146,5932780.0,38660.0,9.44,0.25,2586246.0,10904.0,1862.0,1418.0,444.0,91.0,27711.0,169.0,9391.0,3.0,84111.0,96496.0,50017.0,6129.0,13534.0,42617.0,5960.0,47.0,37.0,2164.0,2885.0,584.0,32.0,91.0,0.0,89.0,83.0,0.0,60.0,87.0,14.0,7.0,0.0,4.0
309,01/07/2021 03:00:00 PM,295874,2970,5972432.0,39644.0,9.31,-0.13,2595614.0,9368.0,1834.0,1407.0,427.0,-28.0,27900.0,189.0,9404.0,13.0,84808.0,97724.0,50418.0,6207.0,13713.0,43004.0,6004.0,44.0,28.0,2177.0,2913.0,587.0,30.0,89.0,0.0,87.0,82.0,0.0,60.0,86.0,14.0,7.0,0.0,2.0
310,01/08/2021 03:00:00 PM,299606,3732,6029482.0,57041.0,9.16,-0.15,2608591.0,12977.0,1885.0,1438.0,447.0,51.0,28068.0,168.0,9419.0,15.0,85684.0,99380.0,50808.0,6314.0,13918.0,43502.0,6047.0,43.0,48.0,2203.0,2933.0,591.0,30.0,89.0,0.0,87.0,82.0,0.0,60.0,86.0,14.0,7.0,0.0,2.0
311,01/09/2021 03:00:00 PM,303364,3758,6085068.0,55574.0,9.16,0.0,2621245.0,12654.0,1877.0,1428.0,449.0,-8.0,28296.0,228.0,9427.0,8.0,86612.0,100863.0,51285.0,6412.0,14119.0,44073.0,6075.0,28.0,44.0,2208.0,2958.0,594.0,31.0,89.0,0.0,88.0,83.0,0.0,61.0,88.0,14.0,7.0,0.0,1.0
312,01/10/2021 03:00:00 PM,306674,3310,6145245.0,60105.0,8.73,-0.43,2636065.0,14820.0,1895.0,1440.0,455.0,18.0,28523.0,227.0,9427.0,0.0,87442.0,102162.0,51723.0,6490.0,14272.0,44585.0,6100.0,25.0,36.0,2220.0,2970.0,594.0,31.0,89.0,0.0,89.0,83.0,0.0,61.0,89.0,14.0,7.0,0.0,1.0
313,01/11/2021 03:00:00 PM,309686,3012,6188765.0,43528.0,8.56,-0.17,2649578.0,13513.0,1940.0,1493.0,447.0,45.0,28731.0,208.0,9431.0,4.0,88181.0,103395.0,52076.0,6571.0,14416.0,45047.0,6129.0,29.0,47.0,2224.0,2985.0,595.0,31.0,89.0,0.0,89.0,83.0,0.0,61.0,89.0,14.0,7.0,0.0,1.0
314,01/12/2021 03:00:00 PM,312351,2665,6220019.0,31330.0,8.77,0.21,2658742.0,9164.0,1952.0,1496.0,456.0,12.0,28860.0,129.0,9434.0,3.0,88814.0,104415.0,52461.0,6644.0,14584.0,45433.0,6196.0,67.0,56.0,2235.0,3018.0,596.0,31.0,89.0,0.0,88.0,83.0,0.0,61.0,89.0,14.0,7.0,0.0,0.0
315,01/13/2021 03:00:00 PM,314867,2516,6254353.0,34334.0,8.53,-0.24,2667562.0,8820.0,1929.0,1475.0,454.0,-23.0,28986.0,126.0,9439.0,5.0,89445.0,105437.0,52739.0,6692.0,14673.0,45881.0,6233.0,37.0,35.0,2242.0,3056.0,598.0,31.0,89.0,0.0,88.0,83.0,0.0,61.0,89.0,14.0,7.0,0.0,0.0
316,01/14/2021 03:00:00 PM,317815,2948,6298178.0,43826.0,8.43,-0.1,2679345.0,11783.0,1843.0,1418.0,425.0,-86.0,29123.0,137.0,9443.0,4.0,90196.0,106595.0,53182.0,6783.0,14861.0,46198.0,6277.0,44.0,51.0,2253.0,3082.0,600.0,31.0,90.0,0.0,88.0,84.0,0.0,61.0,89.0,15.0,7.0,0.0,0.0
317,01/15/2021 03:00:00 PM,320739,2924,6352475.0,54416.0,8.3,-0.13,2691673.0,12328.0,1848.0,1427.0,421.0,5.0,29285.0,162.0,9444.0,1.0,90919.0,107828.0,53573.0,6867.0,14998.0,46554.0,6322.0,45.0,42.0,2262.0,3119.0,603.0,31.0,90.0,0.0,88.0,84.0,0.0,61.0,89.0,15.0,7.0,0.0,0.0
318,01/16/2021 03:00:00 PM,324031,3292,6408323.0,55842.0,8.13,-0.17,2705207.0,13534.0,1821.0,1409.0,412.0,-27.0,29412.0,127.0,9451.0,7.0,91776.0,109156.0,53989.0,6952.0,15178.0,46980.0,6369.0,47.0,40.0,2268.0,3144.0,605.0,31.0,90.0,0.0,88.0,84.0,0.0,61.0,89.0,15.0,7.0,0.0,0.0
319,01/17/2021 03:00:00 PM,326445,2414,6455048.0,46726.0,8.12,-0.01,2716464.0,11257.0,1823.0,1415.0,408.0,2.0,29631.0,219.0,9454.0,3.0,92478.0,110133.0,54329.0,7013.0,15297.0,47195.0,6394.0,25.0,49.0,2276.0,3153.0,607.0,31.0,90.0,0.0,88.0,85.0,0.0,61.0,89.0,15.0,7.0,0.0,1.0
320,01/18/2021 03:00:00 PM,328214,1769,6480786.0,25735.0,8.22,0.1,2724491.0,8027.0,1850.0,1429.0,421.0,27.0,29842.0,211.0,9455.0,1.0,92991.0,110819.0,54560.0,7055.0,15381.0,47408.0,6423.0,29.0,53.0,2294.0,3173.0,609.0,31.0,90.0,0.0,88.0,85.0,0.0,61.0,89.0,15.0,7.0,0.0,1.0
321,01/19/2021 03:00:00 PM,330186,1972,6510156.0,29389.0,7.8,-0.42,2731921.0,7430.0,1875.0,1464.0,411.0,25.0,30157.0,315.0,9456.0,1.0,93515.0,111612.0,54840.0,7107.0,15470.0,47642.0,6476.0,53.0,49.0,2304.0,3195.0,614.0,31.0,90.0,0.0,88.0,86.0,0.0,62.0,89.0,15.0,7.0,0.0,1.0
322,01/20/2021 03:00:00 PM,332353,2167,6541052.0,30886.0,7.76,-0.04,2740161.0,8240.0,1858.0,1438.0,420.0,-17.0,30327.0,170.0,9457.0,1.0,94096.0,112492.0,55152.0,7166.0,15570.0,47877.0,6514.0,38.0,46.0,2317.0,3235.0,618.0,32.0,91.0,0.0,89.0,86.0,0.0,61.0,90.0,15.0,7.0,0.0,2.0
323,01/21/2021 03:00:00 PM,334519,2166,6578575.0,37628.0,7.66,-0.1,2749627.0,9466.0,1812.0,1388.0,424.0,-46.0,30498.0,171.0,9459.0,2.0,94676.0,113365.0,55417.0,7217.0,15665.0,48179.0,6560.0,46.0,44.0,2326.0,3270.0,620.0,32.0,91.0,0.0,89.0,86.0,0.0,61.0,91.0,15.0,7.0,0.0,1.0
324,01/22/2021 03:00:00 PM,336915,2396,6630564.0,51990.0,7.5,-0.16,2760718.0,11091.0,1768.0,1344.0,424.0,-44.0,30697.0,199.0,9469.0,10.0,95336.0,114359.0,55721.0,7275.0,15760.0,48464.0,6617.0,57.0,40.0,2336.0,3312.0,628.0,32.0,91.0,0.0,89.0,86.0,0.0,61.0,92.0,15.0,7.0,0.0,0.0
325,01/23/2021 03:00:00 PM,339307,2392,6678255.0,47692.0,7.39,-0.11,2771726.0,11008.0,1717.0,1312.0,405.0,-51.0,30866.0,169.0,9471.0,2.0,96044.0,115308.0,56063.0,7329.0,15872.0,48691.0,6662.0,45.0,43.0,2342.0,3341.0,629.0,32.0,91.0,0.0,89.0,86.0,0.0,61.0,92.0,15.0,7.0,0.0,0.0
326,01/24/2021 03:00:00 PM,341452,2145,6723502.0,47331.0,7.21,-0.18,2779405.0,7679.0,1668.0,1276.0,392.0,-49.0,31034.0,168.0,9474.0,3.0,96685.0,116088.0,56337.0,7398.0,15969.0,48975.0,6690.0,28.0,53.0,2354.0,3357.0,633.0,32.0,91.0,0.0,89.0,86.0,0.0,61.0,92.0,15.0,7.0,0.0,0.0
327,01/25/2021 03:00:00 PM,343138,1686,6758236.0,34734.0,6.84,-0.37,2787084.0,7679.0,1669.0,1274.0,395.0,1.0,31188.0,154.0,9474.0,0.0,97149.0,116713.0,56632.0,7446.0,16037.0,49161.0,6726.0,36.0,47.0,2359.0,3377.0,635.0,32.0,90.0,0.0,89.0,85.0,0.0,61.0,91.0,15.0,7.0,0.0,0.0
328,01/26/2021 03:00:00 PM,344620,1482,6784162.0,25926.0,6.64,-0.2,2793416.0,6332.0,1642.0,1275.0,367.0,-27.0,31330.0,142.0,9477.0,3.0,97614.0,117278.0,56784.0,7494.0,16112.0,49338.0,6788.0,62.0,36.0,2370.0,3408.0,639.0,33.0,90.0,0.0,89.0,86.0,0.0,61.0,91.0,15.0,7.0,0.0,1.0
329,01/27/2021 03:00:00 PM,346559,1939,6819049.0,34887.0,6.38,-0.26,2801971.0,8555.0,1647.0,1273.0,374.0,5.0,31468.0,138.0,9479.0,2.0,98200.0,117997.0,57054.0,7564.0,16213.0,49531.0,6821.0,33.0,43.0,2383.0,3442.0,642.0,33.0,90.0,0.0,89.0,86.0,0.0,62.0,91.0,15.0,7.0,0.0,0.0
330,01/28/2021 03:00:00 PM,348749,2190,6865525.0,46476.0,6.15,-0.23,2810526.0,8555.0,1636.0,1260.0,376.0,-11.0,31614.0,146.0,9479.0,0.0,98829.0,118912.0,57295.0,7615.0,16329.0,49769.0,6861.0,40.0,34.0,2397.0,3469.0,642.0,33.0,90.0,0.0,90.0,86.0,0.0,62.0,91.0,15.0,7.0,0.0,1.0
331,01/29/2021 03:00:00 PM,350629,1880,6918308.0,52790.0,5.94,-0.21,2821179.0,10653.0,1616.0,1249.0,367.0,-20.0,31759.0,145.0,9482.0,3.0,99405.0,119649.0,57531.0,7670.0,16418.0,49956.0,6900.0,39.0,31.0,2413.0,3494.0,644.0,33.0,90.0,0.0,90.0,86.0,0.0,62.0,92.0,15.0,7.0,0.0,0.0
332,01/30/2021 03:00:00 PM,352726,2097,6966924.0,48616.0,5.79,-0.15,2831813.0,10634.0,1560.0,1180.0,380.0,-56.0,31888.0,129.0,9491.0,9.0,100029.0,120463.0,57803.0,7719.0,16553.0,50159.0,6931.0,31.0,36.0,2420.0,3518.0,647.0,33.0,90.0,0.0,90.0,86.0,0.0,62.0,92.0,15.0,7.0,0.0,0.0
333,01/31/2021 03:00:00 PM,354473,1747,7013154.0,46230.0,5.66,-0.13,2841114.0,9301.0,1471.0,1107.0,364.0,-89.0,32055.0,167.0,9499.0,8.0,100529.0,121178.0,58018.0,7773.0,16650.0,50325.0,6951.0,20.0,30.0,2426.0,3525.0,649.0,33.0,90.0,0.0,90.0,86.0,0.0,62.0,92.0,15.0,7.0,0.0,0.0
334,02/01/2021 03:00:00 PM,355636,1163,7038562.0,25408.0,5.61,-0.05,2848563.0,7449.0,1437.0,1066.0,371.0,-34.0,32181.0,126.0,9501.0,2.0,100877.0,121621.0,58181.0,7803.0,16705.0,50449.0,6978.0,27.0,31.0,2431.0,3534.0,653.0,33.0,90.0,0.0,90.0,86.0,0.0,62.0,92.0,15.0,7.0,0.0,0.0
335,02/02/2021 03:00:00 PM,356541,905,7052264.0,13702.0,5.79,0.18,2851690.0,3127.0,1467.0,1101.0,366.0,30.0,32291.0,110.0,9502.0,1.0,101160.0,121919.0,58342.0,7836.0,16743.0,50541.0,7012.0,34.0,18.0,2434.0,3546.0,654.0,33.0,90.0,0.0,90.0,86.0,0.0,62.0,92.0,15.0,7.0,0.0,0.0
336,02/03/2021 03:00:00 PM,357483,942,7066871.0,14607.0,5.96,0.17,2853838.0,2148.0,1485.0,1124.0,361.0,18.0,32406.0,115.0,9511.0,9.0,101453.0,122277.0,58447.0,7863.0,16793.0,50650.0,7043.0,31.0,53.0,2447.0,3576.0,657.0,33.0,90.0,0.0,90.0,87.0,0.0,63.0,92.0,15.0,7.0,0.0,0.0
337,02/04/2021 03:00:00 PM,359037,1554,7102358.0,35487.0,5.89,-0.07,2862490.0,8652.0,1426.0,1086.0,340.0,-59.0,32531.0,125.0,9511.0,0.0,101954.0,122857.0,58655.0,7911.0,16849.0,50811.0,7074.0,31.0,31.0,2452.0,3591.0,664.0,33.0,90.0,0.0,90.0,87.0,0.0,63.0,92.0,15.0,7.0,0.0,0.0
338,02/05/2021 03:00:00 PM,360584,1547,7144618.0,42261.0,5.94,0.05,2870127.0,7637.0,1444.0,1103.0,341.0,18.0,32687.0,156.0,9514.0,3.0,102381.0,123509.0,58871.0,7968.0,16894.0,50961.0,7109.0,35.0,35.0,2463.0,3615.0,665.0,34.0,90.0,0.0,90.0,88.0,0.0,64.0,92.0,15.0,7.0,0.0,0.0
339,02/06/2021 03:00:00 PM,362084,1500,7188638.0,44028.0,5.83,-0.11,2876878.0,6751.0,1419.0,1082.0,337.0,-25.0,32863.0,176.0,9514.0,0.0,102828.0,124143.0,59082.0,8017.0,16964.0,51050.0,7150.0,41.0,23.0,2472.0,3641.0,667.0,35.0,90.0,0.0,91.0,88.0,0.0,64.0,93.0,15.0,7.0,0.0,0.0
340,02/07/2021 03:00:00 PM,363650,1566,7237247.0,48668.0,5.73,-0.1,2885052.0,8174.0,1402.0,1076.0,326.0,-17.0,33065.0,202.0,9525.0,11.0,103326.0,124776.0,59224.0,8046.0,17038.0,51240.0,7170.0,20.0,37.0,2481.0,3653.0,671.0,35.0,90.0,0.0,91.0,88.0,0.0,64.0,93.0,15.0,7.0,0.0,0.0
341,02/08/2021 03:00:00 PM,364553,903,7260091.0,22844.0,5.67,-0.06,2890239.0,5187.0,1413.0,1095.0,318.0,11.0,33187.0,122.0,9526.0,1.0,103618.0,125146.0,59331.0,8078.0,17079.0,51301.0,7193.0,23.0,45.0,2489.0,3660.0,674.0,35.0,90.0,0.0,91.0,88.0,0.0,64.0,93.0,15.0,7.0,0.0,0.0
342,02/09/2021 03:00:00 PM,365529,976,7274451.0,14361.0,5.78,0.11,2893656.0,3417.0,1377.0,1051.0,326.0,-36.0,33288.0,101.0,9526.0,0.0,103919.0,125464.0,59500.0,8116.0,17118.0,51412.0,7234.0,41.0,35.0,2497.0,3679.0,678.0,35.0,90.0,0.0,91.0,88.0,0.0,64.0,93.0,15.0,7.0,0.0,0.0
343,02/10/2021 03:00:00 PM,366666,1137,7304817.0,30379.0,5.32,-0.46,2898536.0,4880.0,1282.0,958.0,324.0,-95.0,33398.0,110.0,9526.0,0.0,104313.0,125916.0,59637.0,8152.0,17163.0,51485.0,7267.0,33.0,33.0,2510.0,3703.0,679.0,35.0,90.0,0.0,91.0,88.0,0.0,64.0,93.0,15.0,7.0,0.0,0.0
344,02/11/2021 03:00:00 PM,367865,1199,7344008.0,39191.0,5.08,-0.24,2905931.0,7395.0,1272.0,948.0,324.0,-10.0,33508.0,110.0,9554.0,28.0,104731.0,126460.0,59789.0,8187.0,17227.0,51471.0,7288.0,21.0,27.0,2525.0,3720.0,681.0,35.0,90.0,0.0,91.0,88.0,0.0,64.0,93.0,15.0,7.0,0.0,0.0
345,02/12/2021 03:00:00 PM,368977,1112,7388614.0,44605.0,4.87,-0.21,2913743.0,7812.0,1225.0,899.0,326.0,-47.0,33629.0,121.0,9559.0,5.0,105087.0,126901.0,59920.0,8219.0,17281.0,51569.0,7324.0,36.0,29.0,2538.0,3737.0,683.0,35.0,90.0,0.0,91.0,88.0,0.0,64.0,93.0,15.0,7.0,0.0,0.0
346,02/13/2021 03:00:00 PM,370136,1159,7429742.0,41122.0,4.76,-0.11,2921351.0,7608.0,1192.0,876.0,316.0,-33.0,33728.0,99.0,9565.0,6.0,105423.0,127344.0,60068.0,8252.0,17331.0,51718.0,7356.0,32.0,26.0,2544.0,3749.0,681.0,35.0,91.0,0.0,91.0,89.0,0.0,64.0,94.0,15.0,7.0,0.0,0.0
347,02/14/2021 03:00:00 PM,370983,847,7466180.0,36461.0,4.63,-0.13,2926402.0,5051.0,1166.0,873.0,293.0,-26.0,33808.0,80.0,9569.0,4.0,105686.0,127674.0,60190.0,8269.0,17372.0,51792.0,7374.0,18.0,33.0,2547.0,3754.0,682.0,35.0,91.0,0.0,91.0,89.0,0.0,64.0,94.0,15.0,7.0,0.0,0.0
348,02/15/2021 03:00:00 PM,371705,722,7485941.0,19761.0,4.53,-0.1,2930738.0,4336.0,1113.0,828.0,285.0,-53.0,33903.0,95.0,9569.0,0.0,105906.0,127950.0,60275.0,8298.0,17415.0,51861.0,7400.0,26.0,22.0,2563.0,3776.0,684.0,35.0,91.0,0.0,91.0,89.0,0.0,64.0,94.0,15.0,7.0,0.0,0.0
349,02/16/2021 03:00:00 PM,372221,516,7495908.0,9967.0,4.23,-0.3,2933581.0,2843.0,1110.0,817.0,293.0,-3.0,33980.0,77.0,9571.0,2.0,106062.0,128167.0,60358.0,8316.0,17447.0,51871.0,7430.0,30.0,27.0,2564.0,3789.0,684.0,35.0,91.0,1.0,93.0,89.0,0.0,64.0,95.0,15.0,7.0,0.0,1.0
350,02/17/2021 03:00:00 PM,372980,759,7519063.0,23159.0,4.17,-0.06,2938416.0,4835.0,1096.0,824.0,272.0,-14.0,34078.0,98.0,9571.0,0.0,106360.0,128441.0,60448.0,8340.0,17497.0,51894.0,7449.0,19.0,27.0,2567.0,3799.0,685.0,35.0,91.0,0.0,92.0,89.0,0.0,64.0,95.0,15.0,7.0,0.0,0.0
351,02/18/2021 03:00:00 PM,373966,986,7555013.0,35950.0,4.13,-0.04,2944984.0,6568.0,1048.0,769.0,279.0,-48.0,34168.0,90.0,9587.0,16.0,106711.0,128821.0,60548.0,8370.0,17535.0,51981.0,7479.0,30.0,23.0,2590.0,3824.0,688.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
352,02/19/2021 03:00:00 PM,374974,1008,7597220.0,42207.0,4.12,-0.01,2951435.0,6451.0,1016.0,744.0,272.0,-32.0,34265.0,97.0,9591.0,4.0,107034.0,129257.0,60651.0,8403.0,17594.0,52035.0,7495.0,16.0,28.0,2590.0,3827.0,689.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
353,02/20/2021 03:00:00 PM,375737,763,7622654.0,25450.0,4.17,0.05,2956317.0,4882.0,1049.0,771.0,278.0,33.0,34355.0,90.0,9600.0,9.0,107295.0,129550.0,60735.0,8427.0,17651.0,52079.0,7515.0,20.0,26.0,2591.0,3838.0,689.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
354,02/21/2021 03:00:00 PM,376355,618,7654818.0,32164.0,4.08,-0.09,2960703.0,4386.0,973.0,689.0,284.0,-76.0,34439.0,84.0,9606.0,6.0,107496.0,129833.0,60808.0,8444.0,17674.0,52100.0,7533.0,18.0,28.0,2591.0,3842.0,691.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
355,02/22/2021 03:00:00 PM,376966,611,7677006.0,22188.0,3.91,-0.17,2964696.0,3993.0,992.0,716.0,276.0,19.0,34493.0,54.0,9606.0,0.0,107690.0,130102.0,60862.0,8461.0,17710.0,52141.0,7550.0,17.0,27.0,2593.0,3847.0,692.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
356,02/23/2021 03:00:00 PM,377628,662,7689541.0,12550.0,3.9,-0.01,2967660.0,2964.0,978.0,720.0,258.0,-14.0,34577.0,84.0,9606.0,0.0,107945.0,130344.0,60945.0,8479.0,17743.0,52172.0,7580.0,30.0,13.0,2599.0,3863.0,693.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
357,02/24/2021 03:00:00 PM,378490,862,7718790.0,29249.0,3.8,-0.1,2972600.0,4940.0,960.0,711.0,249.0,-18.0,34672.0,95.0,9626.0,20.0,108275.0,130687.0,61045.0,8500.0,17771.0,52212.0,7607.0,27.0,22.0,2605.0,3883.0,696.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
358,02/25/2021 03:00:00 PM,379466,976,7755974.0,37734.0,3.74,-0.06,2979131.0,6531.0,952.0,709.0,243.0,-8.0,34759.0,87.0,9635.0,9.0,108638.0,131069.0,61141.0,8541.0,17810.0,52267.0,7623.0,16.0,30.0,2639.0,3911.0,699.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
359,02/26/2021 03:00:00 PM,380436,970,7804095.0,48066.0,3.66,-0.08,2986551.0,7420.0,943.0,698.0,245.0,-9.0,34848.0,89.0,9643.0,8.0,108964.0,131459.0,61264.0,8571.0,17857.0,52321.0,7656.0,33.0,15.0,2641.0,3922.0,701.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
360,02/27/2021 03:00:00 PM,381272,836,7848245.0,44152.0,3.43,-0.24,2993098.0,6547.0,892.0,670.0,222.0,-51.0,34927.0,79.0,9659.0,16.0,109265.0,131755.0,61379.0,8603.0,17902.0,52368.0,7674.0,18.0,14.0,2643.0,3933.0,704.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
361,02/28/2021 03:00:00 PM,382099,827,7887028.0,38775.0,3.46,0.03,2999585.0,6487.0,868.0,628.0,240.0,-24.0,35000.0,73.0,9667.0,8.0,109532.0,132094.0,61466.0,8623.0,17938.0,52446.0,7687.0,13.0,15.0,2646.0,3938.0,705.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
362,03/01/2021 03:00:00 PM,382702,603,7906291.0,19263.0,3.52,0.06,3003717.0,4132.0,904.0,669.0,235.0,36.0,35069.0,69.0,9669.0,2.0,109768.0,132315.0,61587.0,8642.0,17950.0,52440.0,7697.0,10.0,11.0,2646.0,3939.0,705.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
363,03/02/2021 03:00:00 PM,383170,468,7917331.0,11040.0,3.35,-0.17,3006690.0,2973.0,896.0,664.0,232.0,-8.0,35152.0,83.0,9677.0,8.0,109924.0,132480.0,61652.0,8674.0,17970.0,52470.0,7723.0,26.0,11.0,2649.0,3954.0,708.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
364,03/03/2021 03:00:00 PM,383956,786,7948627.0,31298.0,3.28,-0.07,3012179.0,5489.0,863.0,635.0,228.0,-33.0,35223.0,71.0,9685.0,8.0,110215.0,132787.0,61746.0,8706.0,17998.0,52504.0,7737.0,14.0,12.0,2658.0,3964.0,709.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
365,03/04/2021 03:00:00 PM,384765,809,7982350.0,33723.0,3.24,-0.04,3018120.0,5941.0,856.0,640.0,216.0,-7.0,35304.0,81.0,9691.0,6.0,111111.0,133654.0,61993.0,8761.0,18107.0,51139.0,7740.0,3.0,10.0,2661.0,3970.0,710.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
366,03/05/2021 03:00:00 PM,385678,913,8024078.0,41726.0,3.28,0.04,3024949.0,6829.0,849.0,620.0,229.0,-7.0,35378.0,74.0,9701.0,10.0,111453.0,134030.0,62085.0,8792.0,18173.0,51145.0,7748.0,8.0,17.0,2663.0,3979.0,711.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
367,03/06/2021 03:00:00 PM,386610,932,8064462.0,40384.0,3.35,0.07,3032496.0,7547.0,830.0,600.0,230.0,-19.0,35572.0,194.0,9703.0,2.0,111763.0,134401.0,62202.0,8824.0,18282.0,51138.0,7759.0,11.0,17.0,2666.0,3981.0,711.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
368,03/07/2021 03:00:00 PM,387319,709,8097590.0,33126.0,3.36,0.01,3034546.0,2050.0,818.0,603.0,215.0,-12.0,35651.0,79.0,9703.0,0.0,112033.0,134697.0,62261.0,8867.0,18321.0,51140.0,7773.0,14.0,16.0,2671.0,3983.0,712.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
369,03/08/2021 03:00:00 PM,388035,716,8120946.0,23356.0,3.36,0.0,3039695.0,5149.0,792.0,577.0,215.0,-26.0,35709.0,58.0,9707.0,4.0,112287.0,134965.0,62323.0,8909.0,18356.0,51195.0,7781.0,8.0,24.0,2671.0,3984.0,713.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
370,03/09/2021 03:00:00 PM,388666,631,8137574.0,16631.0,3.4,0.04,3046835.0,7140.0,792.0,577.0,215.0,0.0,35796.0,87.0,9707.0,0.0,112499.0,135233.0,62418.0,8955.0,18394.0,51167.0,7806.0,25.0,15.0,2680.0,3996.0,715.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
371,03/10/2021 03:00:00 PM,389566,900,8160986.0,23412.0,3.61,0.21,3052100.0,5265.0,801.0,585.0,216.0,9.0,35844.0,48.0,9727.0,20.0,112790.0,135611.0,62511.0,9005.0,18432.0,51217.0,7820.0,14.0,19.0,2684.0,4014.0,717.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
372,03/11/2021 03:00:00 PM,390490,924,8196766.0,35853.0,3.58,-0.03,3058632.0,6532.0,788.0,579.0,209.0,-13.0,35924.0,80.0,9732.0,5.0,113132.0,135973.0,62593.0,9032.0,18484.0,51276.0,7832.0,12.0,12.0,2690.0,4024.0,719.0,36.0,91.0,0.0,93.0,89.0,0.0,65.0,95.0,15.0,7.0,0.0,0.0
